time,particles 03um,particles 05um,particles 10um,particles 25um,particles 50um,particles 100um,Temperature C,Gas Ohm,Humidity %%,Pressure hPa,Altitude meters
1771457045.2179441,258,66,12,1,0,0,22.5096875,292471,36.32896092832877,1004.0336741279775,77.01633592653168
1771457046.2288368,243,64,10,0,0,0,22.510859375,291978,36.32325368937163,1004.031933488483,77.03093556848287
1771457047.239626,243,64,10,0,0,0,22.511640625,290998,36.329151218924665,1004.0241076010101,77.09657557960146
1771457048.2504318,243,64,10,0,0,0,22.5122265625,290266,36.340851833422235,1004.0323265308389,77.02763891756452
1771457049.2612882,228,59,11,0,0,0,22.5122265625,292966,36.346673929719444,1004.026872972067,77.07338084827758
1771457050.2720716,228,59,11,0,0,0,22.513203125,292471,36.35841399790924,1004.028452172543,77.06013522379025
1771457051.283,228,59,11,0,0,0,22.5137890625,293462,36.364293906352415,1004.0384889807193,76.9759513779356
1771457052.2931635,228,57,8,0,0,0,22.5141796875,294710,36.34686430006425,1004.0354849492733,77.00114765533596
1771457053.303984,228,57,8,0,0,0,22.5149609375,292718,36.32947472199765,1004.033112595585,77.0210457863308
1771457054.314755,228,57,8,0,0,0,22.51671875,292718,36.32964599294911,1004.0341372990727,77.01245107492365
1771457055.3264272,234,60,8,0,0,0,22.5169140625,292966,36.329665023252204,1004.0326352733946,77.02504933370395
1771457056.3385472,234,60,8,0,0,0,22.51828125,293960,36.300692919818424,1004.0384818946908,76.97601081184067
1771457057.3495765,234,60,8,0,0,0,22.51828125,292225,36.28323239398915,1004.0384818946908,76.97601081184067
1771457058.3616507,228,59,8,0,0,0,22.51984375,294459,36.29502464918164,1004.0428265009032,76.93957058757448
1771457059.373857,228,59,8,0,0,0,22.5204296875,293462,36.28926149468636,1004.0492276575251,76.88588135527375
1771457060.3860216,228,59,8,0,0,0,22.5216015625,294459,36.26609692697865,1004.047486960542,76.9004812962871
1771457061.3981144,213,52,7,0,0,0,22.5216015625,293711,36.26027781947733,1004.0383975611734,76.97671815736854
1771457062.4102643,213,52,7,0,0,0,22.52140625,293960,36.242802835119484,1004.0417174795042,76.94887245149347
1771457063.4224298,213,52,7,0,0,0,22.5216015625,292966,36.22536783674803,1004.0420333206463,76.94622334818025
1771457064.4346626,234,53,7,0,0,0,22.5223828125,294459,36.225443783017916,1004.0469324497931,76.90513221013995
1771457065.4467413,234,53,7,0,0,0,22.52296875,294710,36.225500743133836,1004.0569693979345,76.82094844494571
1771457066.4587715,234,53,7,0,0,0,22.523359375,292471,36.21390378714877,1004.0539653176068,76.84614475683676
1771457067.470532,243,58,10,0,0,0,22.52453125,292471,36.21983504777648,1004.0449530523366,76.92173426244814
1771457068.4826615,243,58,10,0,0,0,22.5255078125,294209,36.214112590062555,1004.0465322573243,76.90848879324773
1771457069.4945493,243,58,10,0,0,0,22.5266796875,293960,36.2142264845688,1004.0484273040763,76.89259424604599
1771457070.5059795,237,61,12,0,0,0,22.5270703125,293462,36.220081850787956,1004.0472410910484,76.90254350643214
1771457071.5167935,237,61,12,0,0,0,22.52765625,292966,36.22013880627404,1004.0500065103429,76.87934880323039
1771457072.5276341,237,61,12,0,0,0,22.52921875,291978,36.21447326086101,1004.0561690451774,76.82766128800284
1771457073.5384254,222,57,11,0,0,0,22.52921875,294961,36.208656054431074,1004.0634406534717,76.76667188370685
1771457074.5492065,222,57,11,0,0,0,22.5305859375,295968,36.214606143158726,1004.0711052871974,76.70238643117916
1771457075.560077,222,57,11,0,0,0,22.531171875,294459,36.208845861990085,1004.0720528274942,76.69443917010626
1771457076.570886,228,57,10,0,0,0,22.532734375,294209,36.20899771087137,1004.0727616900155,76.68849376411367
1771457077.581681,228,57,10,0,0,0,22.534296875,294459,36.19751568603797,1004.075288462144,76.66730112646525
1771457078.5924513,228,57,10,0,0,0,22.535859375,295212,36.19766750013789,1004.0741793927564,76.67660314937221
1771457079.6033373,255,64,15,0,0,0,22.536640625,294710,36.22682991311799,1004.0754427756158,76.66600686414542
1771457080.6141555,255,64,15,0,0,0,22.537421875,293960,36.20945327262993,1004.0748882329754,76.67065794063316
1771457081.6262646,255,64,15,0,0,0,22.538203125,294961,36.21534652270087,1004.0688799027381,76.72105131959829
1771457082.6384785,264,66,14,0,0,0,22.539375,295212,36.215460432560185,1004.0635032382958,76.76614696546561
1771457083.6507068,264,66,14,0,0,0,22.539765625,294459,36.22713375049146,1004.0604990568488,76.79134399271393
1771457084.6628678,264,66,14,0,0,0,22.5399609375,295716,36.23297074999676,1004.055361100503,76.83443781156403
1771457085.6747792,273,66,15,0,0,0,22.5403515625,291978,36.23300873543331,1004.0632645101703,76.76814925210296
1771457086.686765,273,66,15,0,0,0,22.5407421875,293960,36.23886496232637,1004.0638961913559,76.76285114742787
1771457087.697632,273,66,15,0,0,0,22.5409375,295464,36.24470242346819,1004.0642120319835,76.76020209581134
1771457088.7088253,270,62,14,0,0,0,22.54171875,294459,36.244778415195675,1004.0654753947268,76.74960589412902
1771457089.7196681,270,62,14,0,0,0,22.5425,294459,36.23903592184717,1004.070374637326,76.70851458132697
1771457090.7304356,270,62,14,0,0,0,22.54328125,294710,36.2391119048804,1004.062548296029,76.7741563639822
1771457091.7412248,285,69,15,0,0,0,22.544453125,296475,36.22177168088445,1004.058989497199,76.80400517364573
1771457092.7533543,285,69,15,0,0,0,22.544453125,295968,36.23340759202731,1004.0644433318164,76.75826211403638
1771457093.7654908,285,69,15,0,0,0,22.5440625,295968,36.22173370374921,1004.0656295970562,76.74831255375142
1771457094.777418,279,74,15,0,0,0,22.54484375,296475,36.21017462511351,1004.0723467958759,76.69197358387864
1771457095.7905073,279,74,15,0,0,0,22.5440625,294209,36.19846456547942,1004.0692654851881,76.71781733514844
1771457096.802447,279,74,15,0,0,0,22.5438671875,296728,36.18681235482246,1004.0762214192968,76.6594762042774
